name:ID,:LABEL
Piotr Wrzeciono,author
Olga Mich,author
Dashen Sun,author
Miguel Cipolla-Ficarra,author
Leandro dos Santos Coelho,author
Fevrier Valdez,author
Mariusz Chmielewski,author
Arturo Rodriguez-Cristerna,author
Natalia Kryvinska,author
Houda Jouini,author
Raymond Chiong,author
Satoshi Kurihara,author
Arjun Chandra,author
Mung Chiang,author
Thomas Kirste,author
Besoa Rabenasolo,author
Wlodzimierz Ogryczak,author
Antoaneta Gateva,author
Qiu Ji,author
Mikael Collan,author
Christian Braune,author
Joe-Air Jiang,author
Josep-Maria Terricabras,author
Yen-Ting Helena Chiu,author
Ahmad Taher Azar,author
Hsien-De Huang,author
Janusz Kacprzyk,author
Etienne E. Kerre,author
Kari Sentz,author
Ganna Monakova,author
Sara Sinclair,author
John Yen,author
Samuel N. Hamilton,author
Annamaria Bianchi,author
Remco C. Veltkamp,author
Martin Wirsing,author
Marcello Ferro,author
Manolya Kavakli,author
Joan Carlos Castro,author
Mitsuhisa Sato,author
Mashrura Tasnim,author
Luca Rossi 0003,author
Khatereh Polous,author
Marzena Bielecka,author
Qasim Chaudhry,author
Marek Kurzynski,author
Adnan Khashman,author
Antoni Wysocki,author
Fabio Cuzzolin,author
Burt Kaliski,author
Gerrit Bleumer,author
Berk Sunar,author
Eli Biham,author
Henk C. A. van Tilborg,author
Pierangela Samarati,author
Jorge Guajardo,author
Burt Kaliski,author
Catherine A. Meadows,author
Krzysztof Kryszczuk,author
Vasile Sima,author
Akhil Sahai,author
Borut Robic,author
Yury Audzevich,author
Daniel J. Rosenkrantz,author
Dimitris Grammenos,author
Reynald Lercier,author
Minghong Lin,author
George G. McBride,author
Andreas Hoffmann 0002,author
Thomas P. von Hoff,author
Wayne Clark,author
Tarah N. Schmidt-Daly,author
Victor S. Miller,author
Jianying Zhou 0001,author
Charles J. Alpert,author
Dario Bruneo,author
Ion Petre,author
Hans van der Bij,author
Wanpracha Art Chaovalitwongse,author
David Yang Gao,author
Christina M. Bird,author
Nalin Sharda,author
Jeffrey L. Ott,author
Hai Jiang 0001,author
Marco Furini,author
Oliver Holland,author
Christopher A. Canning,author
Barbara G. Shinn-Cunningham,author
Eduard Korkotian,author
Mark S. Goldman,author
Paul Pavlos Spirakis,author
Giuseppe Lancia,author
Wing-Kin Sung,author
Raffaele Giancarlo,author
Ulrich Meyer 0001,author
Mihai Patrascu,author
Michael Elkin,author
Ning Chen,author
David A. Bader,author
Mats Edenius,author
Peter J. Minnett,author
Liping Di,author
Xiaosu Xie,author
Fuzhong Weng,author
William Gail,author
Auroop R. Ganguly,author
Michael Wooldridge,author
Yanni Chen,author
Gang Kou,author
Xin Zhang,author
Yuefeng Li,author
Zbigniew W. Ras,author
Mathieu d'Aquin,author
Didier Dubois,author
Gleb Beliakov,author
Melanie E. Moses,author
Darko S. Matovski,author
Amit K. Agrawal,author
Burton Smith,author
Karl Jansen,author
Philip T. Cox,author
Pingkun Yan,author
Lin Zhang 0008,author
Jang Ho Lee,author
Scott W. Ambler,author
Christof Ebert,author
Mohamed Shehata,author
Nicu Sebe,author
Rem W. Collier,author
Konstantinos N. Plataniotis,author
Peter T. Higgins,author
Arun Ross,author
Zhongmou Li,author
Nicola Nobile,author
Mikkel Godsk,author
Rustam Ibragimov,author
Herman Chernoff,author
Estate V. Khmaladze,author
Xin Jin 0001,author
Lise Getoor,author
Charles X. Ling,author
Demetres D. Kouvatsos,author
Christoph Koch 0001,author
Marcelo Arenas,author
Antti Ukkonen,author
Kaladhar Voruganti,author
Thijs Westerveld,author
Phillip B. Gibbons,author
Opher Etzion,author
Reynold Cheng,author
Carson Kai-Sang Leung,author
Nicole Schweikardt,author
Cristiana Amza,author
Damon Andrew Berry,author
Pavel Zezula,author
Guy Sharon,author
Myung-Sin Song,author
Peter King,author
Muhammad Sahimi,author
Ming-Jun Lai,author
Dogan Kaya,author
Jorge F. Garza,author
Nadia Magnenat-Thalmann,author
Dekita Moon,author
Yixiang Fang,author
Lise Getoor,author
Alex Koohang,author
Taruna Seth,author
Duane Windsor,author
Sophie Cluet,author
Claude Delobel,author
Sara Haradhvala,author
Kenneth D. Teske,author
Renzo Orsini,author
Giovanni Guida,author
Vibby Gottemukkala,author
Soon Myoung Chung,author
Andrew Flahive,author
Leo Tan Wee Hin,author
Daniel Romero,author
J. William Holland,author
Sheng Uei Guan,author
Angela Carell,author
David Bengali,author
Thomas H. LaBean,author
Matt Welsh,author
Balqies Sadoun,author
Odette Mazel,author
Vinod Muthusamy,author
Jani Heikkinen,author
Edmund Donges,author
John N. Crossley,author
Li-jie Jin,author
David Llewellyn-Jones,author
Vignesh Ramanathan,author
Andy Lambrechts,author
Mieczyslaw M. Kokar,author
Frank van der Linden 0001,author
Murat Germen,author
Michele Trevisiol,author
Song Wu,author
Stephan Brandt,author
Guido Zuccon,author
Jean-Louis Giavitto,author
Neil F. Doherty,author
Nicholas Asher,author
Juha-Pekka Tolvanen,author
Sungkyu Jung,author
John D. Kelleher,author
Tanzeem Choudhury,author
Anton Jansen,author
Stefan Klein 0002,author
Ekaterina Pelekhov,author
Caterina Caracciolo,author
Aniruddha S. Gokhale,author
Stephan Neuhaus,author
Barbara Pernici,author
David W. Embley,author
Kenneth Pierce,author
Bert Bos,author
Daniel Harezlak,author
Eufemia Tinelli,author
Letizia Tanca,author
Peter J. F. Lucas,author
Motaz El-Saban,author
Fabrizio Morbini,author
Peter Rossmanith,author
Qinke Wang,author
Mariusz Sterzel,author
Niraj Aswani,author
Bastian Tenbergen,author
Brandon McGrath,author
Christopher Landauer,author
Ruoming Jin,author
Amir Hossein Gandomi,author
Nira Dyn,author
Thomas Batard,author
Christos G. Cassandras,author
Ron J. J. van Hoof,author
Jing Jiang,author
Robert Andrei Buchmann,author
Christopher Reale,author
Elizabeth R. Pike,author
Stephen S. Yau,author
Alan Marsden,author
Christos K. Volos,author
Paul Bernal,author
Marko Salmenkivi,author
Yutaka Matsuo,author
Roberta Ferrario,author
Juhan Tuldava,author
Ivan Obradovic,author
Stephen Potter,author
Han Wang,author
Mirco Nanni,author
Gil Kalai,author
Anna Monreale,author
Cyril Ray,author
Rosa Michaelson,author
Luca Stefanutti,author
Paolo Traverso,author
Michael Mateas,author
Jon G. Hall,author
Ah Chung Tsoi,author
Hung Kook Park,author
Pierre America,author
Brandyn J. Webb,author
Jochen Burghardt,author
Stefano Mele,author
Vlado Francic,author
Kyriakos G. Vamvoudakis,author
Mike Blundell,author
York Sure,author
Geary A. Rummler,author
Shahid Rahman,author
Elias Frentzos,author
Stefan Wrobel,author
Alfred Kirigha,author
Lynn Wilcox,author
Juri Luca De Coi,author
Dorothea Wagner,author
Stephan Herrmann,author
Marko Petek,author
Heiner Stuckenschmidt,author
Birgit Bayer,author
Birgit Bayer,author
Fady Charbel,author
Brian Meskill,author
Francesco Mondada,author
Emmanouil Antonakakis,author
Ronald Leenes,author
Chiara Pastrello,author
Elisa Quintarelli,author
Zheng Chen,author
Ashish Nakhwal,author
Stephen S. Cohen,author
Siddharth Kaza,author
Cory J. Butz,author
Umut Asan,author
Aboul Ella Hassanien,author
Adriana Bucur,author
Wladyslaw Skarbek,author
Mayur Datar,author
Yabo Xu,author
Tahir Shah,author
Hideki Koike,author
Martin R. Gibbs,author
Wolfgang Hochleitner,author
Mary Beth Rosson,author
John M. Carroll,author
Michal Kosinski,author
Patrick Pantel,author
Kanlaya Naruedomkul,author
Bart Custers,author
Annan Li,author
Michael J. Swain,author
Petros Daras,author
Carl J. Posy,author
Dov M. Gabbay,author
Alexander Felfernig,author
Alex Voss,author
Surendra M. Gupta,author
Siti Mariyam Hj. Shamsuddin,author
Chung-Hung Tsai,author
Falk Huettmann,author
Fabian Nater,author
Tharrenos Bratitsis,author
Leszek Siwik,author
Manuel Leobardo Zavala-Arriaza,author
Wei Xie,author
Quan Bai,author
Cory J. Butz,author
Keisuke Matsuno,author
Tim Moss,author
Karol Jedrasiak,author
Mark Klein,author
Janusz Sosnowski,author
Xi Zhao,author
Steven Manos,author
Cristina Bosco,author
Yong Han Chew,author
Shailaja Taduri,author
George A. Tsihrintzis,author
A. G. Amitha Perera,author
Paola Baldazzi,author
Christopher Schreiner,author
Xiaojun Quan,author
Adam Woznica,author
Khaled Belarbi,author
Vaggelis Giannikas,author
Fevrier Valdez,author
Fatma A. Omara,author
Tim Hendtlass,author
Mohammed Al-Shalalfa,author
Tudor Barbu,author
Kai Xue,author
Julien Cojan,author
Mariusz Paradowski,author
Bin Wu 0001,author
Hung Son Nguyen,author
Katsuhide Fujita,author
Norihiko Hatano,author
Songsak Sriboonchitta,author
Krzysztof J. Cios,author
Carl L. Monismith,author
Valentin Cristea,author
Marie-Jean Meurs,author
Francesco Benedetto,author
Adamantios Koumpis,author
Krzysztof Marasek,author
Hikaru Komukai,author
Federico Malucelli,author
Tomasa Calvo,author
Jonathan M. Garibaldi,author
Lizzie Coles-Kemp,author
Christos Kloukinas,author
Gustave W. Anderson,author
Domenico Perrotta,author
Heiner Stuckenschmidt,author
Shizuhiko Nishisato,author
Vladimir Makarenkov,author
Federica Pallavicini,author
P. Krzesinski,author
Eloy Opisso,author
Andrea Gaggioli,author
Patrick G. Kenny,author
Alison Smith,author
Jiawei Han 0001,author
Thomas Hillebrandt,author
Rudolf Pailer,author
Jakub Szalatkiewicz,author
Tomomoto Ishikawa,author
Tomasz Lewandowski,author
Michael B. Smyth,author
Yoav Benjamini,author
Howard J. Hamilton,author
Brecht Wyseur,author
Bart Preneel,author
Gerrit Bleumer,author
Anton Stiglic,author
Philippe Laborie,author
Giuseppe Liotta,author
Marianne Winslett,author
Francis Chi-Moon Lau,author
Edward A. Bender,author
Haoxing Ren,author
Samir Jabr,author
Hyungki Hong,author
David W. Monk,author
Jack Silver,author
Frank Land,author
Maris G. Martinsons,author
Panos M. Pardalos,author
Chrysanthos E. Gounaris,author
Munawar A. Shaik,author
Marianthi G. Ierapetritou,author
Tibor Csendes,author
Lieven Vandenberghe,author
Ian H. Witten,author
Yu Chen,author
Karim Abed-Meraim,author
Xu-Dong Zhang,author
Micah Silverman,author
Bonnie A. Goins Pilewski,author
Watit Benjapolakul,author
Neha Jain,author
Gaute T. Einevoll,author
Jorge J. Riera,author
Siu-Wing Cheng,author
Michiel H. M. Smid,author
Christos Levcopoulos,author
Hannah Honghua Yang,author
Giuseppe Lancia,author
Andrew Winslow,author
Xiuzhen Cheng,author
Xiang-Yang Li 0001,author
Chandra Chekuri,author
Rocco A. Servedio,author
Joachim Gudmundsson,author
Peter Dalmaris,author
Wenwen Li,author
Qiang Qu,author
Daniel J. Sarlitto,author
Markus Brill,author
Janet Delve,author
Alexander Felfernig,author
Sarah Knepper,author
Fedelucio Narducci,author
Vladimir Filkov,author
Sara Foresti,author
Gregory F. Welch,author
Utpal Banerjee,author
Jonathan J. Hu,author
George (Taehyung) Wang,author
Jian Feng,author
Konstantinos N. Plataniotis,author
Guangming Lu,author
Asem A. Othman,author
Takahiro Aoki,author
Andrew Beng Jin Teoh,author
Olaf Henniger,author
Herman Bergman,author
Xin Yang 0001,author
Cong Wang,author
Volker Tresp,author
Paul Janssen,author
Graham Dunn,author
George A. F. Seber,author
Gary G. Koch,author
G. David Garson,author
R. V. Ramamoorthi,author
Nitis Mukhopadhyay,author
Erwin Aitenbichler,author
Luc De Raedt,author
Xinhua Zhang,author
Risto Miikkulainen,author
Luc De Raedt,author
Michael Bonnell Harries,author
Nick Craswell,author
Jian-Tao Sun,author
Svetlana Mansmann,author
Fausto Giunchiglia,author
Mariano P. Consens,author
Feng Wang,author
Theodore Johnson,author
Gail-Joon Ahn,author
Evimaria Terzi,author
Kevin S. McCurley,author
Krzysztof Cpalka,author
Guo-Jun Qi,author
Marco Antonio Poli,author
Henning Sanneck,author
Giovanni De Micheli,author
David A. Caughey,author
Ayman G. Fayoumi,author
Eduard Mehofer,author
Ulrik Foldager,author
Zakaria Maamar,author
Nandit Soparkar,author
James A. Fulton,author
Antonio Corral,author
Ulrich Schiel,author
Andrew S. Targowski,author
John A. Campbell,author
Toshio Nomura,author
Mikhail J. Atallah,author
Fabien Picarougne,author
Markus Pikart,author
Ravi Vaidyanathan,author
Gilbert Owusu,author
Remco Duits,author
Klaus Pohl,author
John Ryan,author
Robert Wrembel,author
Yagiz Sutcu,author
Martin Eisenacher,author
Valeria Seidita,author
Ronald Peikert,author
Daniel Wohlfarth,author
Daniel Gerber,author
Michael Rabinovich,author
Gerasimos Potamianos,author
Max F. Platzer,author
Andrei Sherstyuk,author
Franck Ruffier,author
Bruce R. Caron,author
Frank van Harmelen,author
L. Chi,author
Benny Lutati,author
Ed H. Chi,author
Peter Gorm Larsen,author
Danilo Montesi,author
Eva Sciacca,author
Dick H. J. Epema,author
Fabio Macciardi,author
Erwin Leonardi,author
Edward S. Dove,author
Vladimir Geroimenko,author
Michail Vlachos,author
Andrian Marcus,author
Tomasz Szepieniec,author
Marcin Radecki,author
Diego Calvanese,author
Nicola Ferro,author
Ricardo da Silva Torres,author
Mark Slater,author
Ivan Lanese,author
Sankar K. Pal,author
Steffen Becker,author
Paul C. Clements,author
Ricardo Reis,author
Thomas F. Gordon,author
Dina Demner-Fushman,author
Ke Zhou,author
Yan Liao,author
Charles D. Cranor,author
Helen Lippell,author
Vahid Rajabian-Schwart,author
Byungsoo Kim,author
Paolo Merialdo,author
Stephen G. Eick,author
R. Michael Alvarez,author
Sergios Theodoridis,author
Daqing Wan,author
Ahmed Hamdi Sakr,author
Ganesh Ananthanarayanan,author
Michael Gabbay 0001,author
Amitabh Varshney,author
Marcel van Rooyen,author
Horst Nowacki,author
Lunjin Lu,author
David M. Russinoff,author
Mikiko Sato,author
Stefan M. Dodunekov,author
Marco Zapletal,author
R. S. D. Thomas,author
Harald C. Gall,author
Uros Milosevic,author
Peter H. M. P. Roelofsma,author
Dario Floreano,author
Armin Wolf,author
Tero Tulenheimo,author
Wouter Joosen,author
Bruno Rossi 0001,author
Gordan Jezic,author
Aner Yarden,author
Myriam Quatrini,author
Paolo Di Francesco,author
Anastasia Paparrizou,author
Carlo Combi,author
Uday R. Kulkarni,author
Sven F. Crone,author
Vahid Dabbaghian,author
Tarek Gaber,author
Wael H. Khalifa,author
David Weenink,author
Stefan Thater,author
Yiyu Yao,author
P. S. Thiagarajan,author
Maria Francesca Costabile,author
Matthias Finke,author
Wendy A. Schafer,author
Wayne G. Lutters,author
Stefanos Koutsoutos,author
Wim Peters,author
Anna Demuth,author
Alexander Wickert,author
Indre Zliobaite,author
Gagan Deep Kaur,author
Anthony R. Dick,author
Constantina Costopoulou,author
Wendy A. Kellogg,author
Dave Martin,author
Joachim Weickert,author
Roumiana Kountcheva,author
Konrad Fuks,author
Hamid R. Tizhoosh,author
Hideki Nakagawa,author
Valentina E. Balas,author
Crina Grosan,author
Konstantinos I. Panoulas,author
Ercan E. Kuruoglu,author
Pier Luca Lanzi,author
Gongzhu Hu,author
Kazuyuki Aihara,author
Jigang Wang,author
Young-Jun Son,author
Shih-Kai Lin,author
Hisao Ishibuchi,author
Jong-Hwan Kim,author
Peter Kokol,author
Liang Zhou,author
Berrin A. Yanikoglu,author
Vassileios Tsetsos,author
Chenghua Yan,author
Slawomir J. Nasuto,author
Silvano Martello,author
Chonho Lee,author
Katarzyna Musial,author
Mehdi Dehghan,author
Johanna Vompras,author
Nizar Bouguila,author
Shusaku Tsumoto,author
Vahid Jalali,author
Ewa Madalinska-Bugaj,author
Knut Hinkelmann,author
Brian T. Merritt,author
Igor Chikalov,author
Xijin Tang,author
Masaharu Munetomo,author
Jingpeng Li,author
Menglu Xu,author
Arturo Garcia-Garcia,author
Luc De Raedt,author
Olivia Mendoza,author
Brian M. Cerny,author
Martin Ihrig,author
Xiaohua Hu,author
Patricia Melin,author
Wei Wang 0010,author
Zeshui Xu,author
Olivier Pivert,author
Giulia Rotundo,author
Austin Parker,author
Benedetto Matarazzo,author
Meimei Xia,author
Sandip Deshmukh,author
Slawomir Zadrozny,author
Chang-Shing Lee,author
Veselina Bureva,author
Bhaskar Biswas,author
Justin L. Shumaker,author
Gregor Wagner,author
Santosh Pandey,author
Harry Bullen,author
Andrew J. Lohn,author
A. D'Alessandro,author
Tadashi Imaizumi,author
Maureen J. Simmonds,author
Christian Langreiter,author
Catherine Faron-Zucker,author
Manjeet Rege,author
Miguel A. Redondo,author
Vlad C. Coroama,author
Shambhu J. Upadhyaya,author
G. R. Blakley,author
Marion Videau,author
Friedrich L. Bauer,author
Alex Biryukov,author
Christof Paar,author
Gary M. Olson,author
Roger W. Brockett,author
Domenico Prattichizzo,author
Ranjan Parekh,author
William Swartz,author
Joe Chun-Hung Yuen,author
Giovanni De Micheli,author
Hui Chen,author
Angelos Barmpoutis,author
Lalana Kagal,author
Anthony Bruno,author
Stefan Katzenbeisser 0001,author
Vipul Kashyap,author
Kevin I.-J. Ho,author
A. Nur Zincir-Heywood,author
Leszek Ciopinski,author
Kaichang Zhou,author
Masanori Arita,author
Marianthi G. Ierapetritou,author
Kenneth O. Kortanek,author
Stein W. Wallace,author
R. Baker Kearfott,author
Ravindra K. Ahuja,author
Hendrik Drachsler,author
Aditya Karnik,author
Michael Pike,author
Thomas E. Marshall,author
Perry G. Luzwick,author
Christopher A. Pilewski,author
Marcello La Rosa,author
Patrick Roberts,author
Colleen E. Clancy,author
Randy Powers,author
Tian-Ming Bu,author
Nader H. Bshouty,author
Danny Krizanc,author
Christian Komusiewicz,author
Rolf Niedermeier,author
Stephen G. Kobourov,author
David Doty,author
Siu-Ming Yiu,author
Danny Z. Chen,author
Jesper Jansson,author
Pranab Sen,author
Wita Wojtkowski,author
Zhen Wen,author
Chris Bailey-Kellogg,author
Wenli Yang,author
Donghui Zhang,author
Wenwen Li,author
Peter Z. Revesz,author
Michael Sanderson,author
Thierry Badard,author
Dirk Sudholt,author
Aswin C. Sankaranarayanan,author
David C. Schneider,author
Michael Dungworth,author
Alexandros Stamatakis,author
Dali Wang,author
Paul N. Hilfinger,author
Wyatt Spear,author
Guojing Cong,author
Wesley W. Chu,author
Bruce W. Bomar,author
Kwang-Ting (Tim) Cheng,author
Peter J. Denning,author
Suzanne Martin,author
Kalpana Seshadrinathan,author
Mohamed Abdel-Mottaleb,author
Rastislav Lukac,author
Oge Marques,author
Kevin Mangold,author
R. Austin Hicklin,author
Tomasz Kajdanowicz,author
Srirangaraj Setlur,author
Stephen L. J. Smith,author
Jan Hannig,author
Jayaram Sethuraman,author
Adelchi Azzalini,author
Josh C. Bongard,author
Hugh Durrant-Whyte,author
Miles Osborne,author
Gavin Brown,author
Tien Van Do,author
Jiashun Jin,author
Sara Cohen,author
Nathaniel Palmer,author
Opher Etzion,author
Ji-Rong Wen,author
Benyu Zhang,author
Surajit Chaudhuri,author
Christian S. Jensen,author
Petr Kurka,author
Adam M. Deutschbauer,author
Roderick MacDonald,author
Richard Mark Soley,author
Sunit K. Gala,author
Bruce Graham,author
Ronald Mak,author
Sherif Hanie El Meligy Abdelhamid,author
J. S. Shang,author
Maxime Crochemore,author
Hans-Arno Jacobsen,author
Michael C. Loui,author
Rajiur Rahman,author
Craig J. Mundie,author
Lina Yao,author
Rakesh Agrawal 0001,author
Albrecht Schmidt 0002,author
Sophie Cluet,author
Vincenzo Deufemia,author
Sheryl Burgstahler,author
Kuldeep Kumar,author
Claudia Lohr,author
W. Qi,author
Dung Xuan Thi Le,author
Chia-Hung Wei,author
Rosalvo F. Oliveira Neto,author
Giovanni Puglisi,author
C. Cryss Brunner,author
Sebastian Stuckenberg,author
Martin Alt,author
Norman F. Schneidewind,author
Siyu Xia,author
Bo Zhou 0001,author
Rui Li,author
Domenico Parisi,author
Giuseppe Antonio Di Luna,author
Gabriel Bester,author
Daniel Hagimont,author
S. Shyam Sundar,author
Jeff Gray,author
Wei Liu,author
Sergei L. Bezrukov,author
T. R. Padmanabhan,author
Jerzy W. Bala,author
Mehdi Mirakhorli,author
Vikas Kumar 0001,author
Erika Asnina,author
Sabrina Marczak,author
Takao Sakurai,author
Jukka Corander,author
Udo Grabowski,author
Thomas S. Huang,author
Vassilis Pitsikalis,author
James N. Damon,author
Niels Christian Juul,author
Michele Colajanni,author
Federico Iuricich,author
Sven Verdoolaege,author
Massimiliano Di Penta,author
Paul Dourish,author
Erik Jagroep,author
Andrew Klapper,author
Magda Szopa,author
Rafal Moderski,author
Stefan Sackmann,author
Emanuele Della Valle,author
Allan Tucker,author
Michael Adams,author
Markus E. Nebel,author
Khayyam Hashmi,author
Hamid R. Nemati,author
Timothy R. Learmont,author
Mettina Veenstra,author
Tomasz Piontek,author
Qintao Geng,author
Panagiotis Agrafiotis,author
Fabrizio Montesi,author
Panos Alexopoulos,author
Ian Dunwell,author
Joseph Piven,author
Ahmed Ismail,author
Yan Huang,author
Craig Gotsman,author
Ryad Benosman,author
Charles B. Silio Jr.,author
Dimitrios Hristu-Varsakelis,author
Michel Robert,author
Andreas Lankes,author
Bart Jacobs 0001,author
Bing Liu 0001,author
Jay Little,author
Paul Ruth,author
Pedro F. Campos,author
Louis Bigo,author
Runhe Huang,author
Jens Oehlerking,author
Christos Faloutsos,author
Georg Kunz,author
Dorin Uritescu,author
Lukasz Debowski,author
Arthur H. M. ter Hofstede,author
Aldo Gangemi,author
Peter J. Grabner,author
Tristan E. Johnson,author
J. M. E. Hyland,author
Ruurd Kuiper,author
Nerijus Aukstakalnis,author
Reinhard Stolle,author
Yehoshua Sagiv,author
Daniele Nardi,author
Spyros S. Magliveras,author
James Llinas,author
Mitko Bogdanoski,author
Sebastian Maneth,author
Aykutlu Dana,author
Mark A. Musen,author
Philippe Huneman,author
Sabina Jeschke,author
Mohammad Reza Meybodi,author
Yue Xu,author
Jian Xiong,author
Andreas Wombacher,author
Franco Turini,author
Ethem Alpaydin,author
Konstantinos Giannakakis,author
David Lambert,author
Fabrizio Ivan Apollonio,author
Aleksandra Kuczerawy,author
Christoph Tietz,author
Mike Barley,author
Andrew B. Whinston,author
Kalina Bontcheva,author
Fabian Abel,author
Konstantinos Siassiakos,author
Nick Glezakos,author
Sajjad Dadkhah,author
Omar S. Soliman,author
Tzu-Yi Pai,author
Yoshiyuki Yabuuchi,author
Ayoub Al-Hamadi,author
Nozha Boujemaa,author
Sonja Zillner,author
Nguyen Cao Hong Ngoc,author
Yasunori Yamamoto,author
Josep R. Casas,author
Sabine Jatzev,author
Gudrun Klinker,author
Sukwon Lee,author
Krzysztof Cabaj,author
Matthew Monaco,author
Jonathan T. Barron,author
Satchidananda Dehuri,author
Amiya Nayak,author
Takayuki Ito,author
D. Luper,author
Tim Baarslag,author
Guozhong Dai,author
Khaled Hassanein,author
Kees Boon,author
Songsak Sriboonchitta,author
Mauro Brunato,author
Juan Li,author
Shumeet Baluja,author
Askar Hamdulla,author
Ahmed G. Radwan,author
Weihua Sheng,author
Adina Florea,author
Lucian Prodan,author
Shih-Wei Lin,author
Christian Goerick,author
Guanrong Chen,author
Helio J. C. Barbosa,author
Richard Formato,author
Bruno Stiglic,author
Edward P. K. Tsang,author
Yuta Goto,author
Tomotsugu Kubota,author
Tomohiko Takagi,author
Theodor Borangiu,author
Morshed U. Chowdhury,author
Carlo Mastroianni,author
Maria Rigou,author
Rachid Chalal,author
Yong-Woong Lee,author
Charlotta Johnsson,author
Chi Zhou,author
Grzegorz Kolaczek,author
Paravee Maneejuk,author
Ki-Chang Lee,author
Gloria E. Phillips-Wren,author
Christina Dosi,author
Xin-She Yang,author
Amir Nakib,author
Dilip Kumar Pratihar,author
Saeed Bagheri Shouraki,author
Ajith Abraham,author
Vineet Kumar,author
Tilmann Bruckhaus,author
Ali M. Abbasov,author
Arturo Rodriguez-Cristerna,author
Savita Ahlawat,author
Kaoru Sezaki,author
Wei-Jen Li,author
Angelos D. Keromytis,author
Chris Rohlf,author
Steven Furnell,author
Andrea S. Atzeni,author
Francesco Palumbo,author
Hans-Joachim Mucha,author
Stephen Dunne,author
John N. Sahalos,author
Spyros Panagiotakis,author
Sonja Bettel,author
Benjamin H. Sims,author
B. B. Gupta,author
Roland Kuhn,author
Zbigniew Paszenda,author
Silvia Silva da Costa Botelho,author
Robert Czabanski,author
Wei Wang 0010,author
Paolo Salvaneschi,author
Peter Landrock,author
Yvo Desmedt,author
Phong Q. Nguyen,author
Hakki C. Cankaya,author
Jing Dong,author
Matthew D. Wood,author
Haibin Lu,author
Henning Schulzrinne,author
Hu Zhang,author
Rebecca Herold,author
Theodore P. Baker,author
Dimin Niu,author
William T. Harding,author
Zoubin Ghahramani,author
Lvzhou Li,author
Jerry L. Trahan,author
Aaron Marcus,author
Erkki Kemppainen,author
Saburo Muroga,author
Daniel A. Connors,author
Nick A. Ivanescu,author
Fadi Dornaika,author
Sanjay Kumar Dhurandher,author
Elena Popovici,author
George O. Wesolowsky,author
Artyom G. Nahapetyan,author
Ignacio E. Grossmann,author
Ioannis P. Androulakis,author
Pasquale Pagano,author
Wei Wang 0042,author
William T. Harding,author
Nalin Sharda,author
Michael L. Hines,author
Giorgio A. Ascoli,author
Dejan Zecevic,author
Gislin Dagnelie,author
William E. White,author
Thomas L. Carroll,author
Yves De Koninck,author
Luca Becchetti,author
Stacey Jeffery,author
Sotiris E. Nikoletseas,author
Seth Pettie,author
Chin Lung Lu,author
Tian-Ming Bu,author
Mario Szegedy,author
Kirk Pruhs,author
Nikhil Bansal,author
Debmalya Panigrahi,author
George D. Magoulas,author
Sajjad M. Jasimuddin,author
Shota Okujava,author
Alf Neumann,author
Feng Chen 0001,author
Frederico T. Fonseca,author
Sumeeta Srinivasan,author
Dihan Cheng,author
Spiridon Bakiras,author
Liqin Zhang,author
Mihaela van der Schaar,author
Gang Ding,author
Paul Renaud-Goud,author
Guy L. Steele Jr.,author
David A. Bader,author
Stephen S. Yau,author
Jian Yang 0003,author
Wen Gao 0001,author
Anil K. Jain 0001,author
John Daugman,author
Tomi Kinnunen,author
Zhiang Wu 0001,author
Anatoliy A. Gruzd,author
Debanjan Mahata,author
Lelys Bravo de Guenni,author
L. R. Shenton,author
Roger E. Kirk,author
Mohamed Y. El-Bassiouni,author
Peter Kennedy,author
Petar Milin,author
Dirk Schnelle,author
Gaurav S. Sukhatme,author
Pascal Morin,author
Jorma Rissanen,author
Pieter De Leenheer,author
Kian-Lee Tan,author
Radu Sion,author
Dennis E. Shasha,author
Janusz Kacprzyk,author
David A. Stephens,author
Henrik Jeldtoft Jensen,author
Douglas R. White,author
Angelika Kotz Dittrich,author
Joey F. George,author
Jim Melton,author
Subramanian Rajagopalan,author
Oscar Urra,author
Goetz Graefe,author
Narain H. Gehani,author
August-Wilhelm Scheer,author
Baden Delamore,author
Michael Stonebraker,author
Lee A. Hollaar,author
Michalis Vazirgiannis,author
Jan L. G. Dietz,author
Ramzi A. Haraty,author
Alexander Markhasin,author
Brian Dobing,author
Robert K. L. Gay,author
Drakoulis Martakos,author
Ratchata Peachavanish,author
Ravindra Krovi,author
Robert Veroff,author
Ankur Gupta,author
Priti Shankar,author
Yuri Gurevich,author
Jane S. Richardson,author
Pascal Caron,author
Shigenobu Sugito,author
Taha Landolsi,author
Wenbing Zhao 0001,author
Tok Wang Ling,author
Peter Day,author
Vera Goebel,author
Morris Kwok,author
Giovanni Naldi,author
Tamito Kajiyama,author
Thomas L. Huber,author
Nelson Baloian,author
Aaron Knoll,author
Kemal A. Delic,author
Kalle Lyytinen,author
Stefan Schubert,author
Andrea Cerri,author
Alessandro Canossa,author
Panos Vassiliadis,author
Amund Kvalbein,author
Yusuke Miyao,author
Katarzyna Paprzycka,author
Koen E. A. van de Sande,author
G. Elisabeta Marai,author
Rodney W. Topor,author
David M. Ungar,author
Roger Nkambou,author
Paolo Trunfio,author
Paul D. Mitcheson,author
Hugh Shanahan,author
Geert-Jan Houben,author
